UMAP_1,UMAP_2,leiden,patient_name,cell_type
1.2054135,11.418897,2,p6_post,Myeloid cells
0.08150917,3.3792324,0,p6_post,Myeloid cells
12.65104,1.2887735,9,p6_post,Myeloid cells
-0.05847633,4.423339,0,p6_post,Myeloid cells
1.4594806,11.336254,2,p6_post,Myeloid cells
-0.0823142,3.1611671,0,p6_post,Myeloid cells
-0.14116082,5.395404,0,p6_post,Myeloid cells
6.8722816,3.225481,4,p6_post,T cells
-1.1014487,5.1598086,0,p6_post,Myeloid cells
-1.1319836,4.1843057,0,p6_post,Myeloid cells
3.5520992,4.6425924,4,p6_post,T cells
-0.33046508,2.9013917,0,p6_post,Myeloid cells
-2.9731202,9.403399,7,p6_post,Myeloid cells
5.6990194,2.8635929,4,p6_post,T cells
-0.035177868,5.168466,0,p6_post,Myeloid cells
-1.2073528,5.970575,0,p6_post,Myeloid cells
3.9855871,2.723637,4,p6_post,T cells
-2.7316167,1.3369505,16,p6_post,T cells
0.7702239,4.930865,0,p6_post,Myeloid cells
6.293637,3.1953986,4,p6_post,T cells
5.583297,9.748628,13,p6_post,Myeloid cells
-0.7805236,7.695918,2,p6_post,Myeloid cells
0.5475799,4.840371,0,p6_post,Myeloid cells
6.322297,2.58627,4,p6_post,T cells
1.798054,5.2884393,0,p6_post,Myeloid cells
-1.5099064,6.032804,0,p6_post,Myeloid cells
-0.45884326,3.5305364,0,p6_post,Myeloid cells
0.29982162,3.6705048,0,p6_post,Myeloid cells
1.5234718,5.7130294,0,p6_post,Myeloid cells
-1.3566043,4.595037,0,p6_post,Myeloid cells
0.2372387,5.520442,0,p6_post,Myeloid cells
3.219166,4.653314,4,p6_post,T cells
-2.2764592,7.186278,3,p6_post,Myeloid cells
1.9778086,3.822631,0,p6_post,Myeloid cells
0.99016607,9.71297,2,p6_post,Myeloid cells
-3.3961391,5.998565,3,p6_post,Myeloid cells
-2.7199502,6.269399,3,p6_post,Myeloid cells
-0.54908556,4.5867476,0,p6_post,Myeloid cells
3.5919306,4.464677,4,p6_post,T cells
0.608471,5.169165,0,p6_post,Myeloid cells
6.9118733,3.3446946,4,p6_post,T cells
-4.7079206,6.518659,6,p6_post,Myeloid cells
-1.2351286,5.863404,0,p6_post,Myeloid cells
-9.39018,9.249334,11,p6_post,B cells
1.0517793,7.8864837,2,p6_post,Myeloid cells
0.48257676,4.8528657,0,p6_post,Myeloid cells
0.33097246,4.7779064,0,p6_post,Myeloid cells
-2.3716073,8.309196,3,p6_post,Myeloid cells
0.6607997,5.4149146,0,p6_post,Myeloid cells
-0.9706473,5.583485,0,p6_post,Myeloid cells
0.240046,-1.0876498,1,p6_post,T cells
0.26107147,8.943511,2,p6_post,Myeloid cells
9.263896,8.715818,14,p6_post,Myeloid cells
0.2837489,6.810644,0,p6_post,Myeloid cells
4.9371405,3.8477244,4,p6_post,T cells
-0.22181788,5.2848864,0,p6_post,Myeloid cells
0.9206075,4.187549,0,p6_post,Myeloid cells
-3.0803945,10.659999,7,p6_post,Myeloid cells
3.4586236,6.3293056,8,p6_post,T cells
-4.1620646,6.5083237,2,p6_post,Myeloid cells
6.7486815,3.2800567,4,p6_post,T cells
1.9733727,5.3904753,0,p6_post,Myeloid cells
1.7070762,3.150103,0,p6_post,Myeloid cells
2.3541589,5.7725086,0,p6_post,Myeloid cells
4.2034144,3.61793,4,p6_post,T cells
3.5615032,3.142503,4,p6_post,T cells
5.248305,9.56173,13,p6_post,Myeloid cells
6.5225124,2.5284975,4,p6_post,T cells
-1.5126355,-3.5473013,1,p6_post,T cells
2.3856664,1.9218131,14,p6_post,Myeloid cells
-1.7699258,7.847138,2,p6_post,Myeloid cells
-1.6570945,0.3936233,10,p6_post,T cells
7.008792,3.0444436,4,p6_post,T cells
-2.4481504,9.186789,2,p6_post,Myeloid cells
-0.5328714,3.1497688,0,p6_post,Myeloid cells
-3.244956,-3.0279207,1,p6_post,T cells
2.3335743,3.8359597,0,p6_post,Myeloid cells
1.866576,4.522329,0,p6_post,Myeloid cells
-0.52727807,4.228752,0,p6_post,Myeloid cells
0.05725989,8.834332,2,p6_post,Myeloid cells
2.6041987,0.81033206,14,p6_post,Myeloid cells
5.9108634,2.3828902,4,p6_post,T cells
2.3246758,4.1470957,0,p6_post,Myeloid cells
1.4593172,11.711831,2,p6_post,Myeloid cells
3.7997665,3.6043112,4,p6_post,T cells
-0.2955844,4.621492,0,p6_post,Myeloid cells
0.022074472,4.068237,0,p6_post,Myeloid cells
1.4529272,8.104984,3,p6_post,Myeloid cells
-0.19106564,6.7837734,0,p6_post,Myeloid cells
0.85048616,3.6602018,0,p6_post,Myeloid cells
-0.35779274,7.7185383,2,p6_post,Myeloid cells
2.1398623,5.942521,0,p6_post,Myeloid cells
4.282502,3.715753,4,p6_post,T cells
0.6161718,7.620859,3,p6_post,Myeloid cells
6.283082,3.1219795,4,p6_post,T cells
-1.8359464,7.054157,2,p6_post,Myeloid cells
0.21406473,5.57131,0,p6_post,Myeloid cells
12.156279,3.453503,9,p6_post,Myeloid cells
0.9429597,8.721075,2,p6_post,Myeloid cells
0.4206762,5.860397,0,p6_post,Myeloid cells
0.5944924,7.6924853,3,p6_post,Myeloid cells
-0.00237975,9.042853,2,p6_post,Myeloid cells
-0.07117492,4.834956,0,p6_post,Myeloid cells
-0.050289385,6.392291,0,p6_post,Myeloid cells
-0.975889,5.3706264,0,p6_post,Myeloid cells
0.6030237,3.9844446,0,p6_post,Myeloid cells
12.090724,3.0988674,9,p6_post,Myeloid cells
0.0060958345,4.683565,0,p6_post,Myeloid cells
0.48913112,3.621642,0,p6_post,Myeloid cells
-0.64125496,7.0159974,0,p6_post,Myeloid cells
1.8952131,4.9847264,0,p6_post,Myeloid cells
4.27344,3.4048712,4,p6_post,T cells
2.9345036,5.0192966,4,p6_post,T cells
-2.916078,6.572242,3,p6_post,Myeloid cells
1.3500265,-5.3931966,5,p6_post,T cells
0.78261566,3.6751277,0,p6_post,Myeloid cells
6.40997,2.9681613,4,p6_post,T cells
6.773408,3.042458,4,p6_post,T cells
4.197948,3.0957808,4,p6_post,T cells
-1.986797,9.233336,2,p6_post,Myeloid cells
4.4073353,9.122145,13,p6_post,Myeloid cells
-0.9791417,8.199893,2,p6_post,Myeloid cells
2.3648336,5.108899,0,p6_post,Myeloid cells
-0.76593226,10.12225,2,p6_post,Myeloid cells
6.6511216,3.4798474,4,p6_post,T cells
-1.966446,6.05358,3,p6_post,Myeloid cells
-1.4553334,3.985939,0,p6_post,Myeloid cells
0.71777385,4.202541,0,p6_post,Myeloid cells
1.3561155,4.30257,0,p6_post,Myeloid cells
0.6897788,4.0745263,0,p6_post,Myeloid cells
-8.431249,9.40461,11,p6_post,B cells
0.76170415,13.904716,11,p6_post,B cells
0.8495091,5.76994,0,p6_post,Myeloid cells
-1.3615566,5.974694,0,p6_post,Myeloid cells
-1.6478325,4.045909,0,p6_post,Myeloid cells
-1.2712579,5.4963717,0,p6_post,Myeloid cells
1.8721131,3.7902837,0,p6_post,Myeloid cells
0.88177264,10.497965,2,p6_post,Myeloid cells
0.9562939,5.993436,0,p6_post,Myeloid cells
-3.767402,7.217349,2,p6_post,Myeloid cells
0.057339452,4.118384,0,p6_post,Myeloid cells
0.52181107,5.29867,0,p6_post,Myeloid cells
0.5656181,7.6972094,3,p6_post,Myeloid cells
0.18884003,3.5649283,0,p6_post,Myeloid cells
-8.691477,8.918864,11,p6_post,B cells
-0.48309138,6.528027,0,p6_post,Myeloid cells
1.918929,4.849092,0,p6_post,Myeloid cells
-0.2060116,2.9212162,0,p6_post,Myeloid cells
-1.9819471,7.943264,2,p6_post,Myeloid cells
-0.3825014,4.746804,0,p6_post,Myeloid cells
6.1470823,2.3694038,4,p6_post,T cells
5.964615,3.8229191,4,p6_post,T cells
-1.8887311,6.2885404,3,p6_post,Myeloid cells
-1.7687131,5.5173316,0,p6_post,Myeloid cells
-0.38821384,4.794117,0,p6_post,Myeloid cells
0.58261067,2.5550716,0,p6_post,Myeloid cells
0.882686,4.6799498,0,p6_post,Myeloid cells
0.47166726,-2.064053,1,p6_post,T cells
4.8845005,3.2359674,4,p6_post,T cells
4.81513,2.836787,4,p6_post,T cells
0.25940722,5.093131,0,p6_post,Myeloid cells
-1.5056436,8.117738,2,p6_post,Myeloid cells
1.8261632,3.3584661,0,p6_post,Myeloid cells
-4.217201,6.1353927,6,p6_post,Myeloid cells
-1.4004802,4.869591,0,p6_post,Myeloid cells
1.5289186,5.9605403,0,p6_post,Myeloid cells
5.453893,9.921895,13,p6_post,Myeloid cells
-2.0695317,3.6830437,0,p6_post,Myeloid cells
2.0446463,5.2859306,0,p6_post,Myeloid cells
-3.1342125,4.309355,6,p6_post,Myeloid cells
2.4615586,0.5930637,14,p6_post,Myeloid cells
0.5726977,3.5521429,0,p6_post,Myeloid cells
0.39674073,8.036578,2,p6_post,Myeloid cells
6.4060135,2.3859859,4,p6_post,T cells
2.7637117,3.6572707,4,p6_post,T cells
-0.14357023,4.254936,0,p6_post,Myeloid cells
1.7232121,2.768,0,p6_post,Myeloid cells
3.9002137,3.1621385,4,p6_post,T cells
3.2955596,4.531847,4,p6_post,T cells
-1.721108,5.0325375,0,p6_post,Myeloid cells
11.980567,1.5764017,9,p6_post,Myeloid cells
1.1150879,9.945577,2,p6_post,Myeloid cells
0.6291726,5.745752,0,p6_post,Myeloid cells
4.3477817,3.0133522,4,p6_post,T cells
-2.6837168,-3.3524508,1,p6_post,T cells
5.2983375,4.1720185,4,p6_post,T cells
3.215021,2.7371428,4,p6_post,T cells
-3.6559274,8.561398,3,p6_post,Myeloid cells
0.54872626,5.502735,0,p6_post,Myeloid cells
3.797149,3.0415413,4,p6_post,T cells
1.5463898,6.0605617,0,p6_post,Myeloid cells
1.9671205,6.2130833,0,p6_post,Myeloid cells
3.725663,2.563054,4,p6_post,T cells
2.5972254,6.424564,0,p6_post,Myeloid cells
1.9518344,4.228615,0,p6_post,Myeloid cells
0.18864295,-2.1102176,1,p6_post,T cells
6.2940726,2.425629,4,p6_post,T cells
2.951506,2.3315885,4,p6_post,T cells
3.3704014,4.645304,4,p6_post,T cells
-2.036382,9.204208,2,p6_post,Myeloid cells
2.522313,0.63620365,14,p6_post,Myeloid cells
-0.77948284,3.9491184,0,p6_post,Myeloid cells
5.9814053,3.1308746,4,p6_post,T cells
6.4714847,2.4931912,4,p6_post,T cells
2.5487795,0.88939553,14,p6_post,Myeloid cells
-2.6356683,-3.1135225,1,p6_post,T cells
-0.8551457,3.3683772,0,p6_post,Myeloid cells
-8.861454,8.898247,11,p6_post,B cells
6.4723625,2.7329507,4,p6_post,T cells
2.518389,5.498821,0,p6_post,Myeloid cells
1.7338994,4.3227196,0,p6_post,Myeloid cells
2.3695953,4.4121037,0,p6_post,Myeloid cells
1.2894536,6.1286073,0,p6_post,Myeloid cells
9.12506,8.22932,14,p6_post,Myeloid cells
-9.158722,9.049261,11,p6_post,B cells
-1.3749384,5.801315,0,p6_post,Myeloid cells
0.43583643,4.483254,0,p6_post,Myeloid cells
3.5790408,2.3431861,4,p6_post,T cells
0.2654674,6.456405,0,p6_post,Myeloid cells
0.73301136,7.502746,3,p6_post,Myeloid cells
0.42082727,4.8259163,0,p6_post,Myeloid cells
3.6743367,2.9144864,4,p6_post,T cells
1.7389178,4.3401065,0,p6_post,Myeloid cells
-1.9701481,4.038411,0,p6_post,Myeloid cells
5.307168,10.145446,13,p6_post,Myeloid cells
4.0825696,3.1379824,4,p6_post,T cells
-1.1807352,7.9096956,2,p6_post,Myeloid cells
1.3871852,3.796814,0,p6_post,Myeloid cells
-0.4335839,-3.0718102,1,p6_post,T cells
-0.1703643,4.076545,0,p6_post,Myeloid cells
0.21312824,4.446771,0,p6_post,Myeloid cells
0.7605493,4.2570353,0,p6_post,Myeloid cells
0.9465931,7.325262,3,p6_post,Myeloid cells
0.25222376,4.592464,0,p6_post,Myeloid cells
2.8243213,3.9575744,0,p6_post,Myeloid cells
0.7410798,10.2998295,2,p6_post,Myeloid cells
1.3279618,6.1960654,0,p6_post,Myeloid cells
4.3165336,8.723991,13,p6_post,Myeloid cells
0.3178127,3.9864845,0,p6_post,Myeloid cells
-1.5701795,5.941601,0,p6_post,Myeloid cells
-0.9476753,9.428978,2,p6_post,Myeloid cells
0.6824626,4.096384,0,p6_post,Myeloid cells
1.7947377,2.7837574,0,p6_post,Myeloid cells
-0.61441505,4.3672767,0,p6_post,Myeloid cells
0.06112116,5.0108743,0,p6_post,Myeloid cells
1.4640309,4.4604135,0,p6_post,Myeloid cells
-1.0731976,7.4613533,2,p6_post,Myeloid cells
-0.7333162,3.8723147,0,p6_post,Myeloid cells
-0.1882671,3.311142,0,p6_post,Myeloid cells
0.90908253,4.9772005,0,p6_post,Myeloid cells
0.5980264,10.502018,2,p6_post,Myeloid cells
0.36056444,5.4259596,0,p6_post,Myeloid cells
0.13994592,3.2216952,0,p6_post,Myeloid cells
-0.8104424,5.926075,0,p6_post,Myeloid cells
-0.4739478,8.304904,2,p6_post,Myeloid cells
0.096281536,6.3659725,0,p6_post,Myeloid cells
-3.7041497,10.802231,7,p6_post,Myeloid cells
2.4359648,2.897869,14,p6_post,Myeloid cells
-0.5953297,5.430445,0,p6_post,Myeloid cells
1.4821564,6.3291693,0,p6_post,Myeloid cells
-1.0045477,4.4605002,0,p6_post,Myeloid cells
-0.6467,10.094666,2,p6_post,Myeloid cells
4.0325713,2.7803335,4,p6_post,T cells
0.38743982,6.0484686,0,p6_post,Myeloid cells
-0.3276378,6.2974367,0,p6_post,Myeloid cells
-2.1106133,3.7131536,0,p6_post,Myeloid cells
1.3092084,-5.9193397,5,p6_post,T cells
-1.0677272,5.051439,0,p6_post,Myeloid cells
-1.5899891,-2.475998,1,p6_post,T cells
-3.9410546,10.368021,7,p6_post,Myeloid cells
-0.37678957,5.448827,0,p6_post,Myeloid cells
3.4849737,3.3482418,4,p6_post,T cells
0.8694916,10.924722,2,p6_post,Myeloid cells
-0.36089778,3.6273792,0,p6_post,Myeloid cells
1.9370372,8.340741,2,p6_post,Myeloid cells
-9.273901,9.430405,11,p6_post,B cells
0.3924665,3.6073925,0,p6_post,Myeloid cells
-3.4531448,8.253076,3,p6_post,Myeloid cells
1.7744615,5.190204,0,p6_post,Myeloid cells
-8.891952,8.661015,11,p6_post,B cells
-8.066276,9.010079,11,p6_post,B cells
0.27907053,5.414109,0,p6_post,Myeloid cells
-2.4267273,6.4780493,3,p6_post,Myeloid cells
4.745565,4.410532,4,p6_post,T cells
1.7076126,3.8827372,0,p6_post,Myeloid cells
3.5276086,-1.1559427,8,p6_post,T cells
-1.4928724,8.797379,2,p6_post,Myeloid cells
-0.17034782,-0.9692312,1,p6_post,T cells
-0.3446468,0.032052666,10,p6_post,T cells
-2.1110005,7.7724733,2,p6_post,Myeloid cells
-1.7151647,8.429629,2,p6_post,Myeloid cells
-1.3615171,6.558665,0,p6_post,Myeloid cells
-8.445519,9.206051,11,p6_post,B cells
-9.113349,8.944809,11,p6_post,B cells
-3.5077238,6.6987534,3,p6_post,Myeloid cells
4.0075307,2.448667,4,p6_post,T cells
-1.5592219,8.464193,2,p6_post,Myeloid cells
5.468769,4.253422,4,p6_post,T cells
0.39614642,9.898927,2,p6_post,Myeloid cells
2.867271,4.2773986,4,p6_post,T cells
-1.6657914,5.6313825,0,p6_post,Myeloid cells
0.82906026,4.5882764,0,p6_post,Myeloid cells
-1.5816948,6.5105224,0,p6_post,Myeloid cells
-0.26524362,4.739081,0,p6_post,Myeloid cells
2.4600794,2.4294755,14,p6_post,Myeloid cells
0.06375124,0.9388995,10,p6_post,T cells
0.42670658,5.181683,0,p6_post,Myeloid cells
1.5624496,3.7113247,0,p6_post,Myeloid cells
0.2005604,3.4658368,0,p6_post,Myeloid cells
0.33694652,5.243332,0,p6_post,Myeloid cells
0.8093553,3.3338056,0,p6_post,Myeloid cells
-0.40276286,7.497873,2,p6_post,Myeloid cells
-3.421845,6.2956433,2,p6_post,Myeloid cells
0.53752685,9.7620735,2,p6_post,Myeloid cells
2.8213913,4.1296344,4,p6_post,T cells
1.9323889,5.4674053,0,p6_post,Myeloid cells
-4.288703,6.4188833,6,p6_post,Myeloid cells
-3.8322668,9.344354,7,p6_post,Myeloid cells
3.2529333,4.2643604,4,p6_post,T cells
3.6027136,4.2915654,4,p6_post,T cells
-0.5463963,6.8040586,0,p6_post,Myeloid cells
-2.074774,7.4722295,3,p6_post,Myeloid cells
2.6210487,4.015403,0,p6_post,Myeloid cells
3.678213,4.352134,4,p6_post,T cells
3.8221738,2.7556057,4,p6_post,T cells
1.4533195,3.1540003,0,p6_post,Myeloid cells
2.3023753,4.1853843,0,p6_post,Myeloid cells
2.7437716,6.536307,0,p6_post,Myeloid cells
-0.588025,0.8339635,10,p6_post,T cells
-0.24365355,5.9822702,0,p6_post,Myeloid cells
12.659503,1.3037616,9,p6_post,Myeloid cells
-2.2402914,-3.0654447,1,p6_post,T cells
-0.34047124,6.65136,0,p6_post,Myeloid cells
-1.3891678,8.763108,2,p6_post,Myeloid cells
1.5869879,4.7322097,0,p6_post,Myeloid cells
6.290552,3.2501647,4,p6_post,T cells
0.59985876,5.077514,0,p6_post,Myeloid cells
-1.3777525,4.8214855,0,p6_post,Myeloid cells
-0.8471846,6.9304833,0,p6_post,Myeloid cells
0.84527576,5.3527694,0,p6_post,Myeloid cells
4.766115,3.4053245,4,p6_post,T cells
0.6295343,4.669253,0,p6_post,Myeloid cells
1.9890742,3.988713,0,p6_post,Myeloid cells
0.27843192,7.146079,0,p6_post,Myeloid cells
0.6892308,4.3756976,0,p6_post,Myeloid cells
3.2661183,7.417603,13,p6_post,Myeloid cells
-0.52682376,5.891647,0,p6_post,Myeloid cells
1.722822,3.4859686,0,p6_post,Myeloid cells
-0.28694,6.297387,0,p6_post,Myeloid cells
4.3385253,2.6040373,4,p6_post,T cells
-0.3632423,5.759107,0,p6_post,Myeloid cells
4.3512836,2.9668453,4,p6_post,T cells
1.0529381,8.453197,2,p6_post,Myeloid cells
-0.4085042,3.959395,0,p6_post,Myeloid cells
5.5938973,9.748914,13,p6_post,Myeloid cells
4.5348306,8.756704,13,p6_post,Myeloid cells
1.8085556,4.9036064,0,p6_post,Myeloid cells
0.55112356,5.8730116,0,p6_post,Myeloid cells
4.5962276,9.613664,13,p6_post,Myeloid cells
-0.49620587,0.21699922,10,p6_post,T cells
0.0028452424,5.8890347,0,p6_post,Myeloid cells
4.4761996,9.48858,13,p6_post,Myeloid cells
-1.3147386,7.9613743,2,p6_post,Myeloid cells
0.0325767,9.28901,2,p6_post,Myeloid cells
1.0580279,3.8951542,0,p6_post,Myeloid cells
-1.6635808,7.166075,3,p6_post,Myeloid cells
2.7436962,3.3158379,4,p6_post,T cells
5.768158,2.8212135,4,p6_post,T cells
2.245927,4.4456105,0,p6_post,Myeloid cells
4.679988,9.09075,13,p6_post,Myeloid cells
-0.98414814,5.085172,0,p6_post,Myeloid cells
-8.394761,9.201569,11,p6_post,B cells
0.6663983,6.0523133,0,p6_post,Myeloid cells
0.5545531,8.588757,2,p6_post,Myeloid cells
5.560389,10.11936,13,p6_post,Myeloid cells
4.5651045,4.911035,4,p6_post,T cells
-2.9822927,7.116163,2,p6_post,Myeloid cells
-0.57213,3.7408018,0,p6_post,Myeloid cells
1.0992223,4.453077,0,p6_post,Myeloid cells
-0.7109632,3.9498777,0,p6_post,Myeloid cells
-0.43405542,5.5968432,0,p6_post,Myeloid cells
-0.88540274,7.735136,2,p6_post,Myeloid cells
0.00699842,7.6215224,2,p6_post,Myeloid cells
0.43133545,10.385325,2,p6_post,Myeloid cells
5.4796104,9.637429,13,p6_post,Myeloid cells
2.1564298,4.5776787,0,p6_post,Myeloid cells
1.2359197,5.5123844,0,p6_post,Myeloid cells
1.1699148,11.248287,2,p6_post,Myeloid cells
2.083792,1.874902,14,p6_post,Myeloid cells
-1.0881895,4.3481565,0,p6_post,Myeloid cells
6.4288774,2.896947,4,p6_post,T cells
6.5126095,2.8282962,4,p6_post,T cells
1.0373929,4.004921,0,p6_post,Myeloid cells
0.63096505,4.361232,0,p6_post,Myeloid cells
2.6100864,3.7616935,4,p6_post,T cells
0.74880195,4.3870397,0,p6_post,Myeloid cells
2.6057217,0.89905685,14,p6_post,Myeloid cells
1.951933,5.8431673,0,p6_post,Myeloid cells
2.7472649,4.6198773,4,p6_post,T cells
0.44469056,6.600246,0,p6_post,Myeloid cells
0.60717064,4.1992354,0,p6_post,Myeloid cells
-2.964318,-1.9630593,1,p6_post,T cells
3.4586475,4.512109,4,p6_post,T cells
3.3239493,2.973287,4,p6_post,T cells
0.6954497,5.33091,0,p6_post,Myeloid cells
1.4646665,3.803929,0,p6_post,Myeloid cells
9.179415,7.7526684,14,p6_post,Myeloid cells
2.6075299,6.3413253,0,p6_post,Myeloid cells
3.1312497,3.7508318,4,p6_post,T cells
0.9033806,4.1449757,0,p6_post,Myeloid cells
6.367703,2.7456355,4,p6_post,T cells
3.2948384,3.3047817,4,p6_post,T cells
5.4259267,2.6893609,4,p6_post,T cells
6.5582128,3.115583,4,p6_post,T cells
-1.9594436,8.149941,2,p6_post,Myeloid cells
5.0168614,9.251294,13,p6_post,Myeloid cells
-4.732869,4.657156,6,p6_post,Myeloid cells
3.2458615,6.0333056,13,p6_post,Myeloid cells
1.3875853,5.579911,0,p6_post,Myeloid cells
1.7600121,5.1131544,0,p6_post,Myeloid cells
0.90848595,4.9106092,0,p6_post,Myeloid cells
1.6445602,4.351578,0,p6_post,Myeloid cells
-9.085599,8.916773,11,p6_post,B cells
-0.999133,7.499798,2,p6_post,Myeloid cells
-0.6960369,4.9690804,0,p6_post,Myeloid cells
0.6839658,6.452308,0,p6_post,Myeloid cells
-1.6766212,7.934345,2,p6_post,Myeloid cells
2.0864203,4.7355194,0,p6_post,Myeloid cells
-0.7577684,4.284755,0,p6_post,Myeloid cells
0.46504295,3.769415,0,p6_post,Myeloid cells
-0.37651616,7.069183,0,p6_post,Myeloid cells
2.2922916,4.4276676,0,p6_post,Myeloid cells
0.15446414,2.9146974,0,p6_post,Myeloid cells
-1.6247329,9.02351,2,p6_post,Myeloid cells
-1.9691849,10.160921,2,p6_post,Myeloid cells
3.6817489,5.7336497,4,p6_post,T cells
2.318715,-5.296549,5,p6_post,T cells
-2.8720841,7.207708,3,p6_post,Myeloid cells
6.340484,2.743754,4,p6_post,T cells
3.3012924,4.3431463,4,p6_post,T cells
-0.23477364,5.4124365,0,p6_post,Myeloid cells
4.181363,4.3475943,4,p6_post,T cells
2.2348063,6.090896,0,p6_post,Myeloid cells
5.5232077,10.039547,13,p6_post,Myeloid cells
-0.9145723,8.739903,2,p6_post,Myeloid cells
1.49711,3.8236768,0,p6_post,Myeloid cells
-0.8007011,-0.2441473,10,p6_post,T cells
2.2995548,-6.0942435,5,p6_post,T cells
0.4820157,2.7469363,0,p6_post,Myeloid cells
3.5262814,4.5167713,4,p6_post,T cells
-0.20434529,4.9670734,0,p6_post,Myeloid cells
-1.2453613,8.672052,2,p6_post,Myeloid cells
-0.08313642,3.0348895,0,p6_post,Myeloid cells
1.3134398,5.349453,0,p6_post,Myeloid cells
-1.4185874,4.788381,0,p6_post,Myeloid cells
0.2752019,10.091606,2,p6_post,Myeloid cells
6.8568482,3.372794,4,p6_post,T cells
-2.6956804,6.1264644,3,p6_post,Myeloid cells
1.5756458,4.803389,0,p6_post,Myeloid cells
0.05554253,4.6517754,0,p6_post,Myeloid cells
4.7103796,4.122039,4,p6_post,T cells
1.7487942,3.899024,0,p6_post,Myeloid cells
4.004399,5.0722632,4,p6_post,T cells
0.18960424,5.887822,0,p6_post,Myeloid cells
1.9158652,3.9144378,0,p6_post,Myeloid cells
-0.068243146,-1.3636844,1,p6_post,T cells
1.9394299,3.0386143,0,p6_post,Myeloid cells
0.22139835,6.5643864,0,p6_post,Myeloid cells
2.355438,0.7599461,14,p6_post,Myeloid cells
2.0688734,4.9790125,0,p6_post,Myeloid cells
0.46545961,9.972996,2,p6_post,Myeloid cells
3.398097,3.7529585,4,p6_post,T cells
1.900568,4.573432,0,p6_post,Myeloid cells
4.684785,9.107942,13,p6_post,Myeloid cells
-2.1714673,7.0368295,3,p6_post,Myeloid cells
-0.2433617,4.849437,0,p6_post,Myeloid cells
3.959779,3.4776986,4,p6_post,T cells
2.5791047,4.940662,0,p6_post,Myeloid cells
0.7575557,5.4870925,0,p6_post,Myeloid cells
-3.0860598,6.4665155,0,p6_post,Myeloid cells
-0.051724497,6.3953385,0,p6_post,Myeloid cells
0.15682063,8.339922,2,p6_post,Myeloid cells
6.2881074,2.4748504,4,p6_post,T cells
3.4235642,5.2021327,4,p6_post,T cells
0.01840529,3.2136574,0,p6_post,Myeloid cells
-9.209648,9.172686,11,p6_post,B cells
1.4928764,4.7217164,0,p6_post,Myeloid cells
-8.459118,9.012623,11,p6_post,B cells
5.7847505,2.6671307,4,p6_post,T cells
1.1661991,6.091816,0,p6_post,Myeloid cells
-1.7569084,6.479625,0,p6_post,Myeloid cells
-1.3116806,5.627974,0,p6_post,Myeloid cells
6.559073,3.5731645,4,p6_post,T cells
-0.66824335,0.6500517,10,p6_post,T cells
0.25102237,10.103511,2,p6_post,Myeloid cells
-2.090082,9.332366,2,p6_post,Myeloid cells
-0.33612552,3.8183887,0,p6_post,Myeloid cells
-0.12736446,4.312633,0,p6_post,Myeloid cells
5.06531,3.793996,4,p6_post,T cells
1.9992667,4.2320127,0,p6_post,Myeloid cells
-0.24591903,4.944886,0,p6_post,Myeloid cells
3.2249873,5.4966054,4,p6_post,T cells
0.70273954,2.686632,0,p6_post,Myeloid cells
-0.5304203,-0.43544677,10,p6_post,T cells
0.7838265,9.83058,2,p6_post,Myeloid cells
-0.37946245,1.2778603,10,p6_post,T cells
0.92675614,6.3984814,0,p6_post,Myeloid cells
-0.6242916,4.0184565,0,p6_post,Myeloid cells
4.78862,10.028733,13,p6_post,Myeloid cells
-0.51633984,6.1378303,0,p6_post,Myeloid cells
-2.1237597,7.819477,2,p6_post,Myeloid cells
2.9707494,2.6607707,4,p6_post,T cells
-8.579612,8.577906,11,p6_post,B cells
6.459237,3.125518,4,p6_post,T cells
-1.5770975,8.959315,2,p6_post,Myeloid cells
2.7385213,5.145281,0,p6_post,Myeloid cells
0.18760784,4.563499,0,p6_post,Myeloid cells
6.2525663,2.5137506,4,p6_post,T cells
0.5844966,-3.1005847,1,p6_post,T cells
1.8673563,3.66544,0,p6_post,Myeloid cells
1.3519766,5.6030283,0,p6_post,Myeloid cells
-3.0088794,6.914407,3,p6_post,Myeloid cells
0.05518264,3.3754623,0,p6_post,Myeloid cells
1.6136042,3.4872422,0,p6_post,Myeloid cells
1.223866,2.8868113,0,p6_post,Myeloid cells
-0.89741296,5.3239794,0,p6_post,Myeloid cells
0.62083036,10.535672,2,p6_post,Myeloid cells
-2.2101328,3.6710222,0,p6_post,Myeloid cells
-1.972746,8.325703,2,p6_post,Myeloid cells
1.093073,6.240292,0,p6_post,Myeloid cells
0.7340781,8.878533,2,p6_post,Myeloid cells
5.12111,9.130428,13,p6_post,Myeloid cells
0.7884761,3.2304313,0,p6_post,Myeloid cells
1.0210578,-4.794876,5,p6_post,T cells
-0.4155689,4.711263,0,p6_post,Myeloid cells
2.1781769,4.3138356,0,p6_post,Myeloid cells
-8.50949,8.622904,11,p6_post,B cells
6.1356177,3.40897,4,p6_post,T cells
4.6485696,7.1017385,8,p6_post,T cells
1.3060098,5.88679,0,p6_post,Myeloid cells
-0.17217532,6.7295136,0,p6_post,Myeloid cells
3.8222685,3.4311292,4,p6_post,T cells
-0.5078025,6.564654,0,p6_post,Myeloid cells
1.3533711,8.026813,3,p6_post,Myeloid cells
0.12064572,4.6394763,0,p6_post,Myeloid cells
