UMAP_1,UMAP_2,leiden,patient_name
4.244712,6.4223413,4,p6_post
-0.2658229,-6.0306015,3,p6_post
-2.4443095,5.8016324,2,p6_post
7.157298,3.3426821,15,p6_post
4.2956505,5.205796,4,p6_post
-0.3313576,4.333657,0,p6_post
4.7742105,5.082975,4,p6_post
2.615122,6.5335717,21,p6_post
5.647651,10.82962,16,p6_post
-3.4537973,7.1354766,2,p6_post
2.4079173,4.511185,0,p6_post
-2.5157099,-1.9751103,14,p6_post
-1.096074,-5.904701,3,p6_post
1.7668929,2.647819,0,p6_post
4.22327,5.019228,4,p6_post
0.033231955,4.049186,0,p6_post
-3.3557515,6.8448753,2,p6_post
1.5141623,3.5094059,0,p6_post
2.0930772,5.2058263,0,p6_post
0.23985413,5.032823,0,p6_post
-4.1322474,8.649329,7,p6_post
7.356231,3.863893,15,p6_post
-1.7768027,6.1787567,2,p6_post
2.2351544,5.303591,0,p6_post
0.13522223,4.3740764,0,p6_post
5.31322,4.826073,4,p6_post
2.4397733,4.0965714,0,p6_post
4.692526,5.799972,4,p6_post
0.5394125,5.892069,0,p6_post
2.6628525,4.5351877,0,p6_post
1.817832,0.2455728,5,p6_post
2.9625301,3.822653,0,p6_post
-0.43368933,5.397431,2,p6_post
3.9688642,1.4542532,19,p6_post
2.821068,4.8429675,0,p6_post
-3.6631267,8.9720125,7,p6_post
4.3609653,4.502732,4,p6_post
2.4362955,4.5515532,0,p6_post
5.212111,9.900652,16,p6_post
-1.8027514,6.6468573,2,p6_post
0.7920885,4.872471,0,p6_post
4.818379,4.059767,4,p6_post
3.3084595,5.753176,0,p6_post
1.2914587,5.807714,0,p6_post
-2.8469493,4.849148,2,p6_post
-0.12763025,5.9986515,0,p6_post
-2.2705233,7.9891047,7,p6_post
7.2607937,3.0685365,15,p6_post
4.1594567,5.6635127,4,p6_post
1.657001,4.073185,0,p6_post
-3.6835568,13.656292,20,p6_post
2.0722919,4.4805465,0,p6_post
-3.119681,13.188979,20,p6_post
6.698001,3.0714064,15,p6_post
1.5131092,6.368085,0,p6_post
-1.7933017,5.3800874,2,p6_post
0.43068704,6.7803144,0,p6_post
7.32083,4.130711,15,p6_post
-2.047027,-0.882202,14,p6_post
-4.0471697,8.534638,7,p6_post
-4.0710545,6.1271906,8,p6_post
0.5597384,3.86473,0,p6_post
0.5694135,3.9246395,0,p6_post
5.944298,4.4753256,4,p6_post
2.703496,4.123369,0,p6_post
0.4474168,4.470834,0,p6_post
3.56825,6.0971828,4,p6_post
1.38599,2.492957,0,p6_post
-2.4393263,-2.4858117,14,p6_post
-3.8244894,8.753611,7,p6_post
-0.97667885,0.21209125,14,p6_post
1.262383,6.3603144,0,p6_post
0.78045446,4.5640464,0,p6_post
6.198082,10.449157,16,p6_post
-0.7090281,4.951493,0,p6_post
-2.51707,6.053564,2,p6_post
3.9984963,3.225408,4,p6_post
-3.1598163,13.114908,20,p6_post
7.186292,3.6684282,15,p6_post
-3.396162,7.04619,2,p6_post
3.3271537,5.7879224,0,p6_post
1.249533,5.2772193,0,p6_post
7.1725326,2.9145784,15,p6_post
-0.21908252,-4.034806,1,p6_post
2.76214,4.0654416,0,p6_post
1.8780283,5.131321,0,p6_post
-2.609557,5.7850432,2,p6_post
0.5936738,2.643098,0,p6_post
2.7016416,3.9723165,0,p6_post
2.191164,2.9484491,0,p6_post
-0.564789,5.096608,0,p6_post
-4.224023,9.053635,7,p6_post
-0.040717572,2.23938,6,p6_post
-3.262771,6.1968784,2,p6_post
0.5596797,6.130046,0,p6_post
-3.8664162,8.221046,7,p6_post
4.8143144,10.565539,16,p6_post
2.119762,3.685201,0,p6_post
0.5685531,-4.945239,3,p6_post
0.6874565,4.8948503,0,p6_post
2.9557164,4.2032657,0,p6_post
-3.2104027,13.060962,20,p6_post
7.074164,3.8390334,15,p6_post
4.658821,7.874394,11,p6_post
1.3567549,5.1147084,0,p6_post
0.055095177,6.3553576,0,p6_post
4.720145,4.105163,4,p6_post
-0.76675916,5.2927756,0,p6_post
0.3400343,8.115838,10,p6_post
0.94897014,4.654639,0,p6_post
0.7404955,3.3640091,0,p6_post
7.690241,3.5666113,15,p6_post
2.48829,8.741507,9,p6_post
1.4383448,5.5732613,0,p6_post
-1.8781005,5.9852667,2,p6_post
2.8990655,5.22328,4,p6_post
-1.8714522,7.8268313,2,p6_post
0.3727067,3.5111377,0,p6_post
3.878963,1.7514917,19,p6_post
5.410628,3.643466,4,p6_post
0.7359161,7.2251945,9,p6_post
0.27782786,3.5104496,0,p6_post
11.931196,3.9127681,13,p6_post
0.013649709,4.185973,0,p6_post
-2.3587067,6.630353,2,p6_post
-5.091603,4.919784,18,p6_post
0.40993184,5.6653404,0,p6_post
-2.336909,6.672666,2,p6_post
-0.73346376,7.27429,2,p6_post
1.9755635,3.8695147,0,p6_post
5.420529,11.000208,16,p6_post
-1.3880798,7.682351,7,p6_post
-4.896363,9.832081,7,p6_post
2.8169224,8.984851,9,p6_post
-1.2573626,8.480561,6,p6_post
2.435945,5.287108,0,p6_post
1.9006416,5.9370975,0,p6_post
5.6411967,10.7387495,16,p6_post
-3.7329528,13.668905,20,p6_post
1.0655289,4.923245,0,p6_post
-4.066391,9.416258,7,p6_post
1.705036,3.2977242,0,p6_post
5.215584,9.998155,16,p6_post
-3.707029,5.629837,2,p6_post
-3.4450643,4.1430345,2,p6_post
-0.026605092,4.1817737,0,p6_post
0.6954806,5.4621797,0,p6_post
3.0585217,6.6518626,21,p6_post
-0.047062714,10.389054,6,p6_post
2.832549,6.77624,21,p6_post
3.34488,3.9294505,0,p6_post
4.0461082,1.3135278,19,p6_post
1.9031355,5.846681,0,p6_post
2.2694383,3.5522163,0,p6_post
1.0194024,4.1949887,0,p6_post
-5.041375,9.082865,7,p6_post
1.5685911,4.5547624,0,p6_post
-3.2995305,6.0870104,2,p6_post
-0.08222839,6.071858,0,p6_post
-0.7162729,5.321243,0,p6_post
3.3736315,2.7490697,19,p6_post
1.6659102,5.704657,0,p6_post
5.6874967,2.96213,4,p6_post
2.0484238,4.181598,0,p6_post
0.7932399,2.1504002,4,p6_post
1.5496237,1.065471,22,p6_post
1.0382484,5.2507834,0,p6_post
1.5862547,5.8925204,0,p6_post
3.289347,3.6657152,0,p6_post
3.4895725,4.71402,4,p6_post
0.49440977,6.3709216,0,p6_post
-3.1425245,8.088224,7,p6_post
1.8264292,4.129035,0,p6_post
4.2888217,5.4636025,4,p6_post
-4.008253,9.104583,7,p6_post
1.390691,4.3699536,0,p6_post
-3.5664084,5.851536,2,p6_post
-3.435407,8.120774,7,p6_post
0.70361817,3.9119651,0,p6_post
-3.38882,4.7901397,2,p6_post
4.9537673,3.3124723,4,p6_post
4.43673,3.6216857,4,p6_post
1.9334604,9.979429,9,p6_post
0.18817759,4.1886477,0,p6_post
2.2189386,4.2631574,0,p6_post
0.8725393,5.429904,0,p6_post
0.1607513,5.422903,0,p6_post
5.0811872,10.12079,16,p6_post
0.6741011,5.8190165,0,p6_post
0.14929317,4.58393,0,p6_post
1.6781911,3.8301492,0,p6_post
1.8758469,5.2614417,0,p6_post
0.2338307,3.3205667,0,p6_post
5.319951,9.974206,16,p6_post
-0.9751921,-2.2217312,1,p6_post
2.8963501,6.444617,21,p6_post
-0.6072914,4.090242,0,p6_post
1.1218253,5.320481,0,p6_post
5.300067,4.0179334,4,p6_post
0.51379204,4.5503526,0,p6_post
-3.6407955,13.775163,20,p6_post
-0.5449954,4.468549,0,p6_post
0.35889187,6.038116,0,p6_post
-2.3814118,6.04029,2,p6_post
-2.825733,6.584551,2,p6_post
-3.6989205,7.1120086,8,p6_post
3.613781,4.2946415,4,p6_post
-4.131845,9.165332,7,p6_post
1.3918415,3.1482491,0,p6_post
1.0901169,4.6468763,0,p6_post
0.6562216,5.075428,0,p6_post
-1.2044039,4.184039,0,p6_post
1.4539789,3.8399162,0,p6_post
1.1082289,5.597279,0,p6_post
1.0195341,3.7673156,0,p6_post
5.7375364,10.142665,16,p6_post
-2.1037037,6.6422324,2,p6_post
2.5863576,6.6463194,0,p6_post
-3.3242877,6.831983,8,p6_post
2.515558,5.5287576,0,p6_post
2.95475,-1.3184927,5,p6_post
2.568883,4.3210983,0,p6_post
-4.7340007,9.820076,7,p6_post
0.11698834,5.769779,0,p6_post
-0.05321623,8.304584,10,p6_post
0.4145696,8.346838,10,p6_post
1.886524,-0.24512446,5,p6_post
2.9664285,6.058688,21,p6_post
1.4876657,2.908102,0,p6_post
0.4750604,5.2424617,0,p6_post
2.1130576,4.727122,0,p6_post
0.64968693,10.39628,6,p6_post
0.36128348,3.2696736,0,p6_post
-4.3001513,3.7180898,12,p6_post
4.0969853,1.4024298,19,p6_post
1.5329368,3.49941,0,p6_post
2.3759897,5.8412714,0,p6_post
3.0089328,5.411545,0,p6_post
0.71545017,4.217097,0,p6_post
-1.6849996,7.270975,2,p6_post
4.2936535,4.080554,4,p6_post
-3.316542,8.632767,7,p6_post
0.873601,4.5510716,0,p6_post
2.7186341,5.448738,4,p6_post
1.0455048,5.1012125,0,p6_post
2.4566586,5.601261,0,p6_post
5.391532,-0.6369987,11,p6_post
2.0269282,4.4413743,0,p6_post
-2.6776183,6.236502,2,p6_post
0.07331408,4.7009873,0,p6_post
2.607527,-3.036073,5,p6_post
3.38761,2.260941,19,p6_post
1.8545065,3.0775192,0,p6_post
1.3959862,4.4284267,0,p6_post
0.053591568,4.900497,0,p6_post
-0.81855506,7.963044,2,p6_post
0.04456769,5.488049,0,p6_post
1.8006794,4.5497394,0,p6_post
0.65367615,6.852494,21,p6_post
3.04623,4.606695,0,p6_post
1.9938918,6.211879,0,p6_post
-0.35053062,6.6744485,2,p6_post
6.827849,2.7847857,15,p6_post
0.5439075,3.8081522,0,p6_post
2.4600325,4.286602,0,p6_post
4.224413,3.5753953,4,p6_post
-0.31377336,7.041713,2,p6_post
3.9610367,5.0430098,4,p6_post
3.7206657,4.401173,4,p6_post
1.6536072,4.4533253,0,p6_post
-0.67131567,5.1781125,0,p6_post
2.099149,5.7034917,0,p6_post
-0.23153435,4.8191085,0,p6_post
2.2229302,4.674834,0,p6_post
-2.7165272,6.512233,2,p6_post
-1.3967556,4.8931494,8,p6_post
2.8470726,5.4888268,0,p6_post
6.4564624,4.268318,15,p6_post
0.20723769,2.256028,14,p6_post
2.393941,3.990335,0,p6_post
-2.3995576,-0.10630122,14,p6_post
0.3837871,5.743284,0,p6_post
-3.8135836,6.3626533,8,p6_post
2.0083487,4.2377706,0,p6_post
0.50798905,3.8218093,0,p6_post
-3.124603,13.066666,20,p6_post
-3.1513052,13.820568,20,p6_post
1.8871783,3.0574973,0,p6_post
2.6401222,4.657339,0,p6_post
5.4415126,5.301049,4,p6_post
5.0893345,3.9802647,4,p6_post
1.4925722,5.2879205,0,p6_post
-3.0598333,7.910594,7,p6_post
-4.3933945,9.140228,7,p6_post
-3.2278912,6.2846484,2,p6_post
0.8373567,3.7623057,0,p6_post
4.7515273,5.3475904,4,p6_post
3.603549,5.396126,4,p6_post
5.3512287,10.219629,16,p6_post
1.1954684,5.99915,0,p6_post
1.9217697,3.11786,0,p6_post
-3.4659333,6.213969,2,p6_post
3.8326535,1.8616129,19,p6_post
-2.6471474,5.4137955,2,p6_post
3.1928446,7.3840065,21,p6_post
4.264469,5.40226,4,p6_post
0.46074164,6.257095,0,p6_post
2.4225426,4.674114,0,p6_post
5.474836,9.770557,16,p6_post
-3.10958,13.243627,20,p6_post
-4.7110314,11.933762,24,p6_post
-0.9210783,6.4344344,2,p6_post
1.854723,6.2231617,0,p6_post
3.728461,5.02667,4,p6_post
-3.0021596,13.065638,20,p6_post
3.600416,4.9168844,4,p6_post
-1.4761839,5.867563,2,p6_post
-0.41462582,3.8381155,0,p6_post
2.2511175,5.708178,0,p6_post
-4.5994477,9.750973,7,p6_post
4.9381447,3.1700761,4,p6_post
-1.8389233,6.0905514,8,p6_post
2.686317,10.067104,9,p6_post
4.9814734,4.1284456,4,p6_post
3.144082,4.03012,9,p6_post
1.3196275,3.8106582,0,p6_post
4.0562468,5.057455,4,p6_post
-3.6512992,5.9576135,8,p6_post
7.0316606,3.6571488,15,p6_post
0.5540009,4.0763125,0,p6_post
1.0940956,6.3909955,0,p6_post
0.6894813,4.9397764,0,p6_post
-0.20038193,4.88258,0,p6_post
-0.8011518,5.4337687,0,p6_post
4.919969,3.8290062,4,p6_post
0.9416417,3.8381815,0,p6_post
-2.9371917,4.852374,2,p6_post
1.9956486,4.4517875,0,p6_post
3.673354,2.70944,19,p6_post
-3.4971733,8.203782,7,p6_post
3.6101878,5.0396585,4,p6_post
4.9255147,7.109009,11,p6_post
1.9095575,3.5259879,0,p6_post
3.222372,3.7295413,0,p6_post
6.095921,3.9184139,4,p6_post
-0.7138172,5.141663,0,p6_post
-3.98095,7.87484,8,p6_post
4.2993183,3.9412277,4,p6_post
-0.7849514,4.324719,0,p6_post
5.9949794,10.491256,16,p6_post
2.222544,5.706524,0,p6_post
1.7465093,5.59448,0,p6_post
-2.6261714,6.691883,2,p6_post
6.9522395,2.6753688,15,p6_post
4.25055,1.4859822,19,p6_post
0.11754251,8.365401,10,p6_post
0.52907526,8.803752,2,p6_post
0.75987417,6.1249385,0,p6_post
-4.242698,8.608447,7,p6_post
0.23931538,4.027877,0,p6_post
-1.6933341,6.5699387,2,p6_post
5.7753363,3.507751,4,p6_post
0.74409133,6.0965376,0,p6_post
3.93575,5.2972965,4,p6_post
7.284429,3.7431858,15,p6_post
-1.4625728,7.2410603,2,p6_post
1.4799689,4.848151,0,p6_post
-0.026937483,7.8343067,10,p6_post
1.3424429,3.8651807,0,p6_post
1.9554541,6.350849,0,p6_post
-2.8416443,5.413625,2,p6_post
0.52571887,3.2934115,0,p6_post
5.5405607,3.8959312,4,p6_post
2.9356287,4.0396695,0,p6_post
5.787445,10.032901,16,p6_post
0.06146469,2.9644184,6,p6_post
-0.5486882,3.5331192,0,p6_post
-5.150329,8.15203,8,p6_post
5.1631355,9.770458,16,p6_post
-2.053511,5.721749,2,p6_post
-0.51120466,4.047742,0,p6_post
3.4629931,4.643469,4,p6_post
-4.15432,8.017905,8,p6_post
-0.19664648,4.395466,0,p6_post
0.21501935,5.326051,0,p6_post
-2.504133,6.3773837,2,p6_post
7.544148,3.4781709,15,p6_post
0.83889353,4.874373,0,p6_post
0.8813367,2.8318126,0,p6_post
0.98665625,4.3619933,0,p6_post
-2.2736113,-1.1615372,14,p6_post
4.119426,5.4094324,4,p6_post
0.45469302,4.2577934,0,p6_post
2.3601875,3.3766098,0,p6_post
0.3839624,7.474799,6,p6_post
-1.0007637,7.638358,10,p6_post
3.6928399,1.5875642,19,p6_post
4.062401,8.115483,11,p6_post
0.26286322,4.512668,0,p6_post
2.8749914,5.312836,0,p6_post
-2.745373,6.3343425,2,p6_post
2.016681,3.6282492,0,p6_post
-2.7992384,5.3716674,2,p6_post
-0.49097306,6.2045865,2,p6_post
5.121076,10.203822,16,p6_post
5.332529,10.06869,16,p6_post
-0.31073937,6.0868998,2,p6_post
3.9767327,4.062682,4,p6_post
4.9852695,3.4599183,4,p6_post
-2.049275,7.040313,2,p6_post
-3.0452778,8.561289,7,p6_post
-4.1244717,9.341055,7,p6_post
-2.3385434,6.672438,2,p6_post
0.8712823,4.2040462,0,p6_post
1.0514407,5.024177,0,p6_post
1.2455366,3.76272,0,p6_post
-3.10223,6.875222,2,p6_post
1.6513757,5.7385607,0,p6_post
6.0520277,10.563302,16,p6_post
7.217409,2.892864,15,p6_post
1.5562298,4.827117,0,p6_post
1.2221118,4.414442,0,p6_post
-4.162737,9.234893,7,p6_post
4.274679,3.7249165,4,p6_post
2.7305877,4.119298,0,p6_post
-2.9354453,7.0087533,2,p6_post
2.0963082,3.5562165,0,p6_post
-0.9975293,5.6819906,0,p6_post
2.9424446,4.7556386,0,p6_post
0.7644409,6.932505,21,p6_post
3.665985,4.6148243,4,p6_post
4.950816,3.9900537,4,p6_post
-1.2963033,7.7213674,2,p6_post
-1.0050869,8.414339,10,p6_post
3.4576106,4.4414887,4,p6_post
-4.375853,6.561719,8,p6_post
-2.5748224,8.544335,7,p6_post
7.1386867,3.233449,15,p6_post
1.7944432,5.6307254,0,p6_post
5.2474003,2.994978,4,p6_post
-1.1952918,6.550735,2,p6_post
-0.47041434,5.0453377,0,p6_post
-3.942613,8.409147,7,p6_post
1.0785234,3.8985274,0,p6_post
4.025329,5.764004,4,p6_post
-2.8103523,12.138999,20,p6_post
1.4965779,1.1931927,22,p6_post
-1.6298667,5.5003977,2,p6_post
1.1974412,4.524264,0,p6_post
4.8014493,4.826276,4,p6_post
0.36793098,3.576317,0,p6_post
-1.6593027,4.3055453,10,p6_post
0.7890626,3.9558537,0,p6_post
4.8050466,3.1835573,4,p6_post
2.3653617,5.1269193,0,p6_post
-0.7593679,6.477977,2,p6_post
0.8406216,3.3774128,0,p6_post
-5.241794,9.1567,7,p6_post
2.0011861,5.390549,0,p6_post
-4.8860087,4.821802,18,p6_post
2.7245731,8.756985,9,p6_post
1.871661,4.296529,0,p6_post
-2.8211842,6.094619,8,p6_post
7.282338,3.7105007,15,p6_post
5.7152514,10.302382,16,p6_post
4.3383384,4.3348413,4,p6_post
-0.5827761,-3.3134508,1,p6_post
-0.2233575,4.718649,0,p6_post
2.8438041,6.363648,21,p6_post
1.8583477,5.030202,0,p6_post
-3.2362974,13.258802,20,p6_post
5.5279856,4.112437,4,p6_post
-1.7312059,9.085335,6,p6_post
0.80400306,4.780725,0,p6_post
0.39949733,4.5912094,0,p6_post
-0.6286751,-5.681959,3,p6_post
3.2111504,3.746995,0,p6_post
-3.5890763,13.712391,20,p6_post
-1.2995372,0.6498076,22,p6_post
6.8673472,2.992045,15,p6_post
-1.888632,8.411764,6,p6_post
-0.44216862,4.647312,0,p6_post
3.1160536,3.321843,0,p6_post
5.030739,3.7054539,4,p6_post
-0.26656738,5.591823,0,p6_post
0.71950716,3.5750263,0,p6_post
3.0874574,5.029743,0,p6_post
3.8047364,2.822405,4,p6_post
-1.8076453,7.004759,2,p6_post
12.878183,2.21732,13,p6_post
5.4201584,10.460313,16,p6_post
0.18447709,3.9475033,0,p6_post
6.910148,2.5873601,15,p6_post
-1.2998812,5.269423,0,p6_post
2.6519916,4.6115913,0,p6_post
-1.9490737,6.3821034,2,p6_post
-1.9367234,8.88794,6,p6_post
0.95555186,4.7355614,0,p6_post
1.1901404,6.2373643,0,p6_post
3.966352,1.762662,19,p6_post
2.9126396,4.366855,0,p6_post
3.505854,5.644308,4,p6_post
2.0529463,4.3741946,0,p6_post
0.42732173,5.5515075,0,p6_post
-1.8904749,8.645068,6,p6_post
1.4524337,4.8556757,0,p6_post
3.7057588,4.187636,4,p6_post
2.639701,5.8602786,21,p6_post
1.052514,6.654273,0,p6_post
0.49675643,3.7692554,0,p6_post
0.8407131,3.263251,0,p6_post
0.40280205,6.0610385,0,p6_post
5.070209,3.044775,4,p6_post
3.7639008,4.8124695,4,p6_post
-3.1040928,6.680193,2,p6_post
4.1860976,5.1391625,4,p6_post
1.1862628,5.9313745,0,p6_post
-3.5928242,8.059058,7,p6_post
-2.290433,5.703383,8,p6_post
-0.414551,-1.3402979,1,p6_post
5.1896095,3.2084072,4,p6_post
5.487423,2.9955528,4,p6_post
5.0909004,6.0531464,4,p6_post
6.643614,4.1777086,15,p6_post
-1.7375519,9.677239,6,p6_post
2.3728797,5.2917266,0,p6_post
-4.808769,9.686346,7,p6_post
2.6752214,4.269884,0,p6_post
-0.7020707,-4.76258,3,p6_post
3.4126055,4.0634003,0,p6_post
-1.8319526,5.7731714,2,p6_post
-3.5588932,5.865337,2,p6_post
-2.7412264,6.4538565,2,p6_post
1.0722712,5.452145,0,p6_post
-3.5104902,13.211962,20,p6_post
0.62754166,5.78929,0,p6_post
-4.136618,8.045832,8,p6_post
3.8096504,4.9243245,4,p6_post
5.721255,10.633591,16,p6_post
4.1548834,3.3199406,4,p6_post
2.2008352,4.5073657,0,p6_post
-2.3041549,7.229699,2,p6_post
1.3717713,6.1217966,0,p6_post
0.45192552,6.031088,0,p6_post
0.062407095,4.024931,0,p6_post
2.360998,3.6668627,0,p6_post
0.21494584,5.2386084,0,p6_post
-1.0169334,-5.8036256,3,p6_post
4.9094152,3.3455486,4,p6_post
-3.447753,14.065627,20,p6_post
-3.1245062,7.1208453,2,p6_post
1.1776096,2.8526602,0,p6_post
5.1928997,3.7569988,4,p6_post
1.6325454,4.2145095,0,p6_post
1.9301922,4.2657866,0,p6_post
4.121632,3.8805313,4,p6_post
-0.00435474,3.4328673,0,p6_post
3.865602,1.3101329,19,p6_post
-1.2613872,10.475584,6,p6_post
0.41144648,4.8038425,0,p6_post
3.753618,4.729652,4,p6_post
-3.2490816,6.909887,2,p6_post
3.5046697,-2.4149954,5,p6_post
2.5873923,4.6076937,0,p6_post
0.07014014,6.2652926,0,p6_post
-2.351506,4.8976383,2,p6_post
7.2415047,3.908014,15,p6_post
-0.11947683,6.2987285,0,p6_post
2.1078572,5.4344635,0,p6_post
-3.4507658,6.6015096,2,p6_post
2.6970298,4.619636,0,p6_post
1.1935982,3.5497549,0,p6_post
2.989832,4.3215933,0,p6_post
2.6261742,8.207351,9,p6_post
6.7488446,4.2591248,15,p6_post
-2.8983629,7.890757,7,p6_post
1.5940623,4.434841,0,p6_post
0.38180438,8.42269,10,p6_post
-0.018678106,6.30432,0,p6_post
-2.5623465,7.340549,8,p6_post
2.0978076,4.794339,0,p6_post
5.4431925,10.873291,16,p6_post
-2.3790562,-2.2412767,14,p6_post
0.592206,4.1044292,0,p6_post
5.563131,10.731978,16,p6_post
1.6537737,4.6933446,0,p6_post
5.5003724,10.749808,16,p6_post
1.7428839,4.3595138,0,p6_post
-0.993656,5.0066576,0,p6_post
-0.92721903,5.6784897,2,p6_post
4.496703,3.7467825,4,p6_post
6.5936995,3.7115815,15,p6_post
-4.454778,9.242367,7,p6_post
3.0118172,6.738555,21,p6_post
1.9462984,6.431351,0,p6_post
0.6508073,4.5868006,0,p6_post
1.0226394,5.4809294,0,p6_post
-0.93134207,7.1314692,2,p6_post
-0.3711639,-5.40194,3,p6_post
-2.5591905,6.015678,2,p6_post
-3.8870687,4.5434833,18,p6_post
-3.291605,7.7459426,2,p6_post
1.326154,-5.169903,3,p6_post
-0.28086916,4.043585,0,p6_post
3.4831336,13.227308,19,p6_post
0.4899152,1.9265732,0,p6_post
-0.42159107,6.359795,2,p6_post
-3.4926093,5.256539,2,p6_post
0.80070937,3.4178834,0,p6_post
-1.0164111,5.4151826,0,p6_post
-2.0324328,5.602155,8,p6_post
-2.9160714,7.7091584,2,p6_post
-0.9584425,4.7226753,0,p6_post
1.994832,3.6038628,0,p6_post
3.8982766,13.856731,19,p6_post
-0.99519074,5.672534,2,p6_post
2.3446627,5.629904,0,p6_post
-4.65553,9.93484,7,p6_post
-0.9341244,7.9858103,8,p6_post
-4.276627,8.369174,8,p6_post
0.16667533,0.25082082,1,p6_post
-0.9614059,4.8616443,0,p6_post
1.004977,3.7083592,0,p6_post
1.436724,4.046683,0,p6_post
-1.9852192,6.393125,2,p6_post
4.2332177,1.4722451,19,p6_post
-2.6180165,8.169764,7,p6_post
-1.2147874,5.455436,0,p6_post
-0.23708329,5.0362225,0,p6_post
1.2902395,4.479853,0,p6_post
12.82933,2.4288929,13,p6_post
-3.096694,6.603884,2,p6_post
-0.91253316,6.462846,2,p6_post
-1.7377185,10.325926,6,p6_post
6.2241683,10.389125,16,p6_post
0.22686902,4.4869905,0,p6_post
-4.5364237,7.5674834,8,p6_post
-2.3316321,5.0595284,2,p6_post
-4.607379,7.9447274,8,p6_post
4.9629436,3.3638308,4,p6_post
-0.6254259,-5.1155667,3,p6_post
-2.9734218,6.78914,2,p6_post
-0.04026503,5.7885885,0,p6_post
-4.6604095,9.138615,7,p6_post
0.6525695,6.0900235,0,p6_post
0.679956,5.760115,0,p6_post
0.4635099,4.963748,0,p6_post
2.8356035,5.0018163,0,p6_post
2.2623992,4.1450562,0,p6_post
-1.1829011,8.784551,6,p6_post
0.24692625,5.957795,0,p6_post
0.92765737,6.0321665,0,p6_post
4.4837313,3.4035172,4,p6_post
7.565534,3.511159,15,p6_post
1.9640839,3.908619,0,p6_post
5.381238,6.11188,4,p6_post
-1.8603294,8.96131,7,p6_post
1.7057127,4.5221515,0,p6_post
0.84904784,4.088815,0,p6_post
-5.769605,3.0129657,12,p6_post
-0.44879344,-0.741138,1,p6_post
-0.058469143,3.4642682,0,p6_post
-3.3158445,8.876106,7,p6_post
2.108667,8.721209,9,p6_post
1.1724029,5.3701487,0,p6_post
-0.8132943,4.0879006,0,p6_post
3.8821998,4.3340373,4,p6_post
2.026517,3.8661282,0,p6_post
1.6921546,5.2584176,0,p6_post
2.8396323,5.5507774,0,p6_post
-5.2734866,12.61717,24,p6_post
-3.0746102,7.81964,7,p6_post
-3.983241,8.504736,7,p6_post
-5.6915646,3.0778012,12,p6_post
2.5008097,6.297084,0,p6_post
1.9503676,5.081277,0,p6_post
-0.6649132,-5.1003394,3,p6_post
1.4316161,4.139423,0,p6_post
1.9645412,6.262371,0,p6_post
0.4484966,5.408231,0,p6_post
0.63738805,3.1500773,0,p6_post
-1.1627682,5.9452753,2,p6_post
-0.414198,5.399261,8,p6_post
-0.15711014,4.3466144,0,p6_post
0.8519575,5.665501,0,p6_post
4.2507186,2.9747615,4,p6_post
6.3985214,4.096122,4,p6_post
-4.9358478,9.327142,7,p6_post
1.0334514,-4.5028634,3,p6_post
0.92735267,4.8528256,0,p6_post
0.7304445,5.6512055,0,p6_post
-0.93047017,4.217496,0,p6_post
1.3198172,6.095723,0,p6_post
1.5866293,6.3570857,0,p6_post
-2.2426517,-1.2458884,14,p6_post
1.7066447,-0.010239595,5,p6_post
-1.1605783,4.529946,0,p6_post
1.8996938,0.8055834,5,p6_post
1.2505571,4.4591575,0,p6_post
3.413248,5.565148,4,p6_post
-0.07883358,5.220737,0,p6_post
-4.1206374,8.965627,7,p6_post
0.6736312,5.398518,0,p6_post
0.1637607,5.1934485,0,p6_post
1.6748551,4.9304924,0,p6_post
2.338808,4.5056763,0,p6_post
-0.30019733,6.2573905,0,p6_post
-0.7535184,6.332988,2,p6_post
5.6489005,5.603138,4,p6_post
5.8472614,9.838215,16,p6_post
2.3630464,3.1761122,0,p6_post
7.4753284,3.9904857,15,p6_post
-1.4308823,6.8027153,2,p6_post
1.5749884,4.7253237,0,p6_post
1.2847692,4.778052,0,p6_post
0.7647163,4.9243345,0,p6_post
-0.78881365,7.567839,10,p6_post
-0.98568547,5.6130514,2,p6_post
1.8127352,2.669055,0,p6_post
0.5813722,5.1135125,0,p6_post
-0.35282212,4.3769274,0,p6_post
0.70469207,-0.5599276,1,p6_post
-0.066151835,5.923656,0,p6_post
2.1778774,8.649095,9,p6_post
0.76157844,5.7179413,0,p6_post
0.3790147,5.8916726,0,p6_post
-2.7756476,-1.5700016,14,p6_post
-3.41325,7.4654055,2,p6_post
3.464291,3.1845264,4,p6_post
-0.99993163,5.0681524,0,p6_post
1.8999085,4.8634596,0,p6_post
1.2895994,5.6289177,0,p6_post
3.9854233,5.005402,4,p6_post
-1.0336384,7.9078526,10,p6_post
-1.0475997,4.6068892,0,p6_post
-3.8195863,8.194643,7,p6_post
-3.6485338,13.768331,20,p6_post
-0.102771506,4.8004823,0,p6_post
-2.1682916,6.3440557,2,p6_post
1.750788,4.693194,0,p6_post
-3.2271514,13.685684,20,p6_post
3.509272,2.347611,19,p6_post
3.0335553,3.734836,0,p6_post
0.33859953,3.471662,0,p6_post
1.6900774,4.6746874,0,p6_post
1.7650443,5.124954,0,p6_post
-2.984758,8.692356,7,p6_post
1.3255833,4.886664,0,p6_post
5.214795,5.556271,4,p6_post
